,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.6624974936721167,1835.0,56.0,144.0,0.7023213092852372,0.5004440660980611
1,0.7770627132368995,1701.0,174.0,58.0,0.7082665330661323,0.9964154382512467
2,0.9034740698054361,1166.0,199.0,162.0,0.7034068136272544,0.8820044911404298
3,0.953874261342517,1781.0,23.0,43.0,0.707565130260521,0.4309734793141731
4,0.7045950694590076,1026.0,134.0,133.0,0.7026052104208417,0.7731830080655355
5,0.8700532599441815,1987.0,119.0,100.0,0.7056279225116902,0.9478904935459785
6,0.6976661517302867,1986.0,152.0,17.0,0.7099198396793588,0.8026976721518164
7,0.7181648260232978,1961.0,136.0,16.0,0.7097361389445558,0.4728190334067303
8,0.9888586547809943,1974.0,165.0,145.0,0.7013694054776218,0.5152883974051886
9,0.7384598010808744,1915.0,199.0,10.0,0.709936539746159,0.8595887154775766
10,0.8164568386429498,1212.0,40.0,12.0,0.7101703406813626,0.7791720814865679
11,0.9965982674154085,1056.0,44.0,22.0,0.7089679358717436,0.6210767260572921
12,0.8605461821056606,1327.0,8.0,15.0,0.7101703406813626,0.5486809733389832
13,0.6953608681329196,1004.0,160.0,25.0,0.7091516366065465,0.764286739410597
14,0.7436752689601502,1067.0,18.0,20.0,0.7104041416165663,0.693196416630033
15,0.9224217727811348,1233.0,109.0,12.0,0.7105711422845692,0.7916820628661843
16,0.6158570969202785,1051.0,155.0,12.0,0.7107381429525719,0.7323282729265108
17,0.8499799374181575,1110.0,192.0,30.0,0.708684034736139,0.6555448418916728
18,0.7276453648775896,1078.0,137.0,12.0,0.7098864395457583,0.6625954396552213
19,0.7439276970451277,1952.0,20.0,17.0,0.7096359385437542,0.8855177038788303
20,0.6083930854859234,1206.0,34.0,114.0,0.7027054108216434,0.4349168496003081
21,0.8174569171139363,1516.0,74.0,139.0,0.7015030060120241,0.512790982163186
22,0.7622451854838252,1699.0,133.0,131.0,0.7041416165664662,0.750801542636426
23,0.7717920573856822,1247.0,158.0,36.0,0.7094188376753507,0.7478376751245255
24,0.7233221745983363,1909.0,13.0,123.0,0.7058283233132933,0.9937149930694298
25,0.6635933593159293,1003.0,159.0,12.0,0.7098864395457581,0.9333282272178687
26,0.6440656183350334,1040.0,196.0,175.0,0.7032899131596526,0.8937952634170132
27,0.9692009280859104,1988.0,78.0,18.0,0.7088343353373413,0.4019071670553201
28,0.8879921837369065,1945.0,176.0,41.0,0.7087508350033399,0.5195817151529819
29,0.6843642829287603,1967.0,194.0,193.0,0.7044756179024716,0.7931208263165087
30,0.6421207360806067,1021.0,116.0,12.0,0.710871743486974,0.8971143309602635
31,0.8798847174410351,1956.0,177.0,13.0,0.7104709418837676,0.5639361286856756
32,0.63590360751563,1945.0,192.0,31.0,0.7085671342685371,0.44576911053078405
33,0.6832890973835698,1983.0,174.0,17.0,0.7096025384101535,0.6728977541180157
34,0.7047710592632783,1929.0,188.0,25.0,0.7097361389445558,0.917001886568356
35,0.7198172599684802,1103.0,174.0,12.0,0.7099866399465597,0.8141433957388401
36,0.7890912904055334,1999.0,148.0,15.0,0.7106546426185705,0.8338772185581822
37,0.9512086062348485,1912.0,3.0,16.0,0.7093687374749498,0.6517381390803233
38,0.8450980310388315,1960.0,144.0,15.0,0.7097194388777555,0.5021311286932836
39,0.8527857843041594,1972.0,58.0,12.0,0.7103039412157648,0.8244682849946431
40,0.9600766258132214,1813.0,132.0,114.0,0.7043253173012693,0.5588954528104164
41,0.9223745618518983,1610.0,34.0,18.0,0.7091015364061456,0.5282312139177374
42,0.8169522901221347,1649.0,172.0,47.0,0.70688042752171,0.601209486714694
43,0.6227981463845566,1568.0,173.0,187.0,0.704124916499666,0.5512476799905447
44,0.9987640433953452,1965.0,192.0,184.0,0.7046927187708751,0.5833152402895511
45,0.8372600317065124,1045.0,11.0,65.0,0.7065965263861055,0.9608655563535226
46,0.9756583519487929,1001.0,185.0,27.0,0.7090180360721443,0.6568856937218086
47,0.7829226017216147,1017.0,172.0,15.0,0.7104375417501669,0.5670484144664159
48,0.7998873305198886,1008.0,6.0,125.0,0.7054609218436872,0.9974277048959957
49,0.9824131176370744,1105.0,179.0,25.0,0.7085671342685371,0.5776729467718539
50,0.768968835936483,1060.0,30.0,26.0,0.709318637274549,0.42628055521106767
51,0.6278686471838432,1017.0,150.0,30.0,0.7094522378089513,0.8353734405999105
52,0.6668962377349829,1861.0,3.0,24.0,0.7102037408149633,0.7802285709042356
53,0.6842129730836801,1914.0,117.0,19.0,0.7104542418169673,0.6812893843119838
54,0.9488742352095564,1965.0,49.0,10.0,0.7098697394789579,0.48224022053247295
55,0.8930378821359845,1830.0,48.0,12.0,0.709752839011356,0.9775831282516848
56,0.7424511331046448,1234.0,12.0,12.0,0.7100868403473614,0.8587164611930509
57,0.7998153103017601,1989.0,192.0,26.0,0.7095691382765531,0.9272755101062389
58,0.82298128598495,1072.0,3.0,14.0,0.7098697394789579,0.8976238327070293
59,0.9990649656784071,1968.0,1.0,35.0,0.7077655310621243,0.41130958597329736
