,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.6452258185703424,1451.0,125.0,153.0,0.5129501112811594,0.5609456041796339
1,0.7825138094709971,1772.0,180.0,84.0,0.5145476126434724,0.6502862517765299
2,0.9738210649887653,1437.0,75.0,167.0,0.5137718049478124,0.47294958476258286
3,0.895271809910866,1411.0,22.0,123.0,0.5125166963392127,0.859437115573108
4,0.9297585953355801,1663.0,63.0,103.0,0.511444204835641,0.9971337993530569
5,0.6257436197566939,1000.0,167.0,55.0,0.5154146820320368,0.7667496896161172
6,0.8625332329478466,1023.0,193.0,133.0,0.513566492171894,0.8298141027442958
7,0.6146351880028489,1001.0,66.0,60.0,0.5122199396385749,0.44725766949341594
8,0.704567752762964,1929.0,188.0,88.0,0.5124484166814794,0.9115413652638468
9,0.6033731798732893,1012.0,182.0,159.0,0.5091848583480862,0.7216135593849254
10,0.8695174375067058,1959.0,195.0,15.0,0.5170578246540485,0.47384818615758206
11,0.6712284503082495,1852.0,12.0,29.0,0.5153691709379201,0.6688420307457676
12,0.7562722527562671,1941.0,175.0,28.0,0.5135434632771132,0.5953208914508192
13,0.8466941589791742,1959.0,65.0,198.0,0.5105313952615355,0.8445369907174948
14,0.7784054967153872,1116.0,33.0,14.0,0.5122200541842872,0.8710272740442128
15,0.6871717573036701,1988.0,52.0,18.0,0.512972952737502,0.9934713964751748
16,0.9536280857940045,1996.0,173.0,17.0,0.5134978844968938,0.8975163891701721
17,0.8682172098441266,1079.0,11.0,21.0,0.5132012683750847,0.4472333378569592
18,0.67223396613709,1996.0,171.0,194.0,0.5098923915926361,0.6107374558195878
19,0.7457777837624117,1008.0,193.0,37.0,0.5112160922563662,0.9950120362973284
20,0.7973672086647227,1043.0,104.0,136.0,0.511809298466868,0.7877522440638667
21,0.7795740861077287,1913.0,177.0,166.0,0.5124709561536717,0.6172953584433379
22,0.8229300976304069,1319.0,83.0,59.0,0.5113528910765037,0.45925094301560976
23,0.7316271217200345,1213.0,11.0,32.0,0.5144791247208078,0.897753121791327
24,0.6645787989063914,1647.0,18.0,153.0,0.5088653226705854,0.851975488091022
25,0.9452518210232312,1006.0,195.0,177.0,0.5145249325924517,0.635149664317872
26,0.7574528506919209,1053.0,184.0,16.0,0.5138629312685115,0.7750985431933419
27,0.7484373735168187,1978.0,184.0,21.0,0.515346116010023,0.6410911919793728
28,0.7139132079099803,1979.0,2.0,100.0,0.508295051635645,0.8581600244743999
29,0.948623149677114,1083.0,193.0,14.0,0.5152321378197349,0.6670270605961492
30,0.7935962228238638,1002.0,11.0,126.0,0.5092076164984564,0.5482658587871152
31,0.7367740959236491,1993.0,196.0,21.0,0.5139769198720462,0.4989087962066576
32,0.8850164341596709,1988.0,176.0,26.0,0.5137489582848467,0.8838761165432143
33,0.8026909258818339,1002.0,177.0,111.0,0.5154149007102146,0.7005975746953369
34,0.6949107060323577,1141.0,131.0,12.0,0.5125850488896719,0.7447148196372142
35,0.9613786657081504,1010.0,199.0,192.0,0.5113073279161543,0.4863024138222839
36,0.6714683979277881,1733.0,192.0,17.0,0.5127447672655012,0.6341467095609019
37,0.6020468368585019,1076.0,193.0,36.0,0.5133838542403729,0.9908453746893637
38,0.6360628899545208,1093.0,187.0,14.0,0.5150722528319605,0.8122098234688813
39,0.7548318501749245,1010.0,199.0,116.0,0.5132242035506464,0.7324964383451934
40,0.6564261769423397,1960.0,60.0,165.0,0.5123111909182327,0.6296027154901362
41,0.8402603632942464,1663.0,59.0,131.0,0.5120374995587387,0.8864611290769165
42,0.7018567342348502,1227.0,62.0,100.0,0.5129501269010294,0.6418404176769431
43,0.9820062711482661,1709.0,155.0,78.0,0.5138858143778403,0.6019565080928306
44,0.6593753025496986,1398.0,118.0,119.0,0.5109875214942425,0.678095500998849
45,0.6170705807553004,1001.0,152.0,35.0,0.5147986395718156,0.9514879618489925
46,0.9554961566183696,1060.0,197.0,193.0,0.5172858643405973,0.42645224036284063
47,0.7978134532469952,1023.0,112.0,191.0,0.5091846761162714,0.6587555994256428
48,0.9856492041657172,1973.0,196.0,98.0,0.5138402355976209,0.9005158793893796
49,0.7893943605832529,1887.0,198.0,27.0,0.5157113502200787,0.6502297702287124
50,0.9806503804446836,1800.0,187.0,13.0,0.51514092298644,0.8449360044144627
51,0.7582454614600271,1039.0,195.0,46.0,0.511535424875559,0.4061875233354762
52,0.7072006281630855,1983.0,197.0,183.0,0.5112158163053323,0.5951062777537903
53,0.6973802214065246,1231.0,11.0,35.0,0.5111703468642018,0.9510600771244604
54,0.6989043939025181,1965.0,26.0,34.0,0.5144791976135338,0.5897940955097324
55,0.9164480050975191,1956.0,197.0,25.0,0.5158028253845377,0.5236771634446388
56,0.8001884599161794,1791.0,194.0,19.0,0.516053685700936,0.8231882431308813
57,0.785582982952984,1359.0,198.0,11.0,0.5177194563077355,0.6330735043492693
58,0.8268090737472941,1780.0,198.0,28.0,0.5171719121834256,0.5616354888782039
59,0.9962369426356656,1092.0,194.0,15.0,0.5132696625785302,0.6548893459962781
