idx
2017-11-14Duquesne
2017-11-14Furman
2017-11-14Georgia_St
2017-11-14Kansas
2017-11-14Memphis
2017-11-14Michigan_St
2017-11-14N_Illinois
2017-11-14New_Mexico
2017-11-14Purdue
2017-11-14Rutgers
2017-11-14Syracuse
2017-11-14Wright_State
2017-11-15Buffalo
2017-11-15E_Illinois
2017-11-15Loyola_Mymt
2017-11-15Maryland
2017-11-15Nevada
2017-11-15Northwestern
2017-11-15Pacific
2017-11-15Penn_State
2017-11-15Pittsburgh
2017-11-15Princeton
2017-11-15Seton_Hall
2017-11-15Texas_State
2017-11-15Valparaiso
2017-11-16Auburn
2017-11-16Boise_State
2017-11-16California
2017-11-16Clemson
2017-11-16Dayton
2017-11-16E_Michigan
2017-11-16Evansville
2017-11-16Iowa_State
2017-11-16La_Salle
2017-11-16LSU
2017-11-16Marshall
2017-11-16Middle_Tenn
2017-11-16Providence
2017-11-16S_Carolina
2017-11-16San_Jose_St
2017-11-16St_Johns
2017-11-16Temple
2017-11-16Tulsa
2017-11-16Utah
2017-11-16VA_Tech
2017-11-16Wisconsin
2017-11-17Arkansas
2017-11-17Auburn
2017-11-17Clemson
2017-11-17Coastal_Car
2017-11-17Colorado_St
2017-11-17Dayton
2017-11-17E_Illinois
2017-11-17Elon
2017-11-17Florida_St
2017-11-17Houston
2017-11-17Illinois
2017-11-17Illinois_St
2017-11-17Iona
2017-11-17Iowa_State
2017-11-17Kansas_St
2017-11-17Mercer
2017-11-17Miami_(OH)
2017-11-17Mississippi
2017-11-17Missouri_St
2017-11-17N_Colorado
2017-11-17N_Kentucky
2017-11-17Old_Dominion
2017-11-17Penn_State
2017-11-17Providence
2017-11-17S_Carolina
2017-11-17San_Fransco
2017-11-17Stanford
2017-11-17UNLV
2017-11-17VA_Tech
2017-11-17Vermont
2017-11-17Virginia
2017-11-17W_Michigan
2017-11-17Wake_Forest
2017-11-18Akron
2017-11-18Bradley
2017-11-18Butler
2017-11-18BYU
2017-11-18Canisius
2017-11-18Central_FL
2017-11-18Col_Charlestn
2017-11-18Colorado
2017-11-18Detroit
2017-11-18Geo_Mason
2017-11-18Harvard
2017-11-18Houston
2017-11-18IL-Chicago
2017-11-18LA_Tech
2017-11-18Mercer
2017-11-18Middle_Tenn
2017-11-18N_Kentucky
2017-11-18Nevada
2017-11-18Northwestern
2017-11-18Oregon_St
2017-11-18S_Alabama
2017-11-18Santa_Clara
2017-11-18St_Josephs
2017-11-18St_Peters
2017-11-18Texas_Tech
2017-11-18Toledo
2017-11-18UC_Riverside
2017-11-18Vermont
2017-11-18Wake_Forest
2017-11-18Wash_State
2017-11-18Weber_State
2017-11-18WI-Milwkee
2017-11-18Wright_State
2017-11-19Arizona_St
2017-11-19Auburn
2017-11-19Belmont
2017-11-19Bradley
2017-11-19Clemson
2017-11-19Drake
2017-11-19Elon
2017-11-19Florida_St
2017-11-19Houston
2017-11-19Houston_Bap
2017-11-19Illinois
2017-11-19Indiana
2017-11-19Iona
2017-11-19Iowa_State
2017-11-19La_Salle
2017-11-19Liberty
2017-11-19Loyola-Chi
2017-11-19Mercer
2017-11-19Miami_(OH)
2017-11-19Nebraska
2017-11-19Ohio
2017-11-19Ohio_State
2017-11-19Old_Dominion
2017-11-19S_Carolina
2017-11-19Sacred_Hrt
2017-11-19Texas_Tech
2017-11-19Tulane
2017-11-19Tulsa
2017-11-19TX_El_Paso
2017-11-19TX-San_Ant
2017-11-19U_Mass
2017-11-19USC
2017-11-19Vermont
2017-11-20Baylor
2017-11-20Creighton
2017-11-20E_Carolina
2017-11-20E_Kentucky
2017-11-20Geo_Wshgtn
2017-11-20Georgia_St
2017-11-20Iowa
2017-11-20Manhattan
2017-11-20Marquette
2017-11-20Michigan
2017-11-20Missouri_St
2017-11-20Montana
2017-11-20N_Carolina
2017-11-20NC-Grnsboro
2017-11-20Penn_State
2017-11-20San_Diego
2017-11-20San_Diego_St
2017-11-20Syracuse
2017-11-20Texas_A&M
2017-11-20Towson
2017-11-20U_Penn
2017-11-20UAB
2017-11-20UCSB
2017-11-20Utah_State
2017-11-20Wyoming
2017-11-21Air_Force
2017-11-21Alabama
2017-11-21Baylor
2017-11-21Buffalo
2017-11-21BYU
2017-11-21Cal_St_Nrdge
2017-11-21Fresno_St
2017-11-21GA_Southern
2017-11-21Iowa
2017-11-21IUPUI
2017-11-21LA_Tech
2017-11-21Missouri_St
2017-11-21Montana
2017-11-21N_Illinois
2017-11-21Nevada
2017-11-21New_Mexico
2017-11-21Notre_Dame
2017-11-21Oklahoma_St
2017-11-21Pepperdine
2017-11-21Texas_A&M
2017-11-21TN_State
2017-11-21Towson
2017-11-21U_Mass
2017-11-21UC_Davis
2017-11-21Valparaiso
2017-11-21VCU
2017-11-21Wichita_St
2017-11-21Wisconsin
2017-11-21Wyoming
2017-11-22Arizona
2017-11-22Binghamton
2017-11-22Buffalo
2017-11-22Central_Mich
2017-11-22Cincinnati
2017-11-22Col_Charlestn
2017-11-22E_Tenn_St
2017-11-22E_Washingtn
2017-11-22Fresno_St
2017-11-22Idaho
2017-11-22Indiana
2017-11-22Iowa
2017-11-22James_Mad
2017-11-22LA_Lafayette
2017-11-22LA_Tech
2017-11-22Manhattan
2017-11-22Marquette
2017-11-22Miami_(FL)
2017-11-22Michigan
2017-11-22Missouri_St
2017-11-22Montana_St
2017-11-22Providence
2017-11-22Purdue
2017-11-22S_Methodist
2017-11-22Saint_Louis
2017-11-22San_Jose_St
2017-11-22SIU_Edward
2017-11-22Syracuse
2017-11-22Towson
2017-11-22Tulane
2017-11-22U_Penn
2017-11-22Utah
2017-11-22Wichita_St
2017-11-23Arizona
2017-11-23Central_FL
2017-11-23Col_Charlestn
2017-11-23Florida
2017-11-23Georgia
2017-11-23Gonzaga
2017-11-23Hampton
2017-11-23Kansas_St
2017-11-23Michigan_St
2017-11-23Missouri
2017-11-23NC_State
2017-11-23Oklahoma
2017-11-23Oregon
2017-11-23Seton_Hall
2017-11-23St_Johns
2017-11-23St_Josephs
2017-11-23St_Marys
2017-11-23Texas
2017-11-23UC_Irvine
2017-11-23Villanova
2017-11-23Virginia
2017-11-24Alabama
2017-11-24Arizona
2017-11-24Arkansas_St
2017-11-24Auburn
2017-11-24Butler
2017-11-24Central_Mich
2017-11-24CS_Fullerton
2017-11-24Duke
2017-11-24Fairfield
2017-11-24Fla_Gulf_Cst
2017-11-24Florida
2017-11-24Idaho
2017-11-24Indiana
2017-11-24Jackson_St
2017-11-24Kansas_St
2017-11-24Loyola-Chi
2017-11-24Maryland
2017-11-24Michigan_St
2017-11-24Minnesota
2017-11-24Missouri
2017-11-24N_Carolina
2017-11-24N_Colorado
2017-11-24Navy
2017-11-24Nebraska
2017-11-24Nevada
2017-11-24Ohio_State
2017-11-24Oregon
2017-11-24Oregon_St
2017-11-24Rider
2017-11-24Rutgers
2017-11-24S_Methodist
2017-11-24San_Diego_St
2017-11-24Seton_Hall
2017-11-24South_Dakota
2017-11-24St_Josephs
2017-11-24Tennessee
2017-11-24Texas_State
2017-11-24TN_Tech
2017-11-24Toledo
2017-11-24TX_Christian
2017-11-24TX-Arlington
2017-11-24UC_Irvine
2017-11-24Utah
2017-11-24Utah_State
2017-11-24Valparaiso
2017-11-24Virginia
2017-11-24W_Virginia
2017-11-24Wake_Forest
2017-11-24Wright_State
2017-11-24Xavier
2017-11-25Boise_State
2017-11-25Bradley
2017-11-25BYU
2017-11-25Canisius
2017-11-25CS_Bakersfld
2017-11-25Davidson
2017-11-25Dayton
2017-11-25Denver
2017-11-25E_Tenn_St
2017-11-25Fairfield
2017-11-25Fla_Gulf_Cst
2017-11-25Furman
2017-11-25Georgetown
2017-11-25Hofstra
2017-11-25Idaho
2017-11-25Indiana_St
2017-11-25Loyola-Chi
2017-11-25Maryland
2017-11-25Memphis
2017-11-25Minnesota
2017-11-25Murray_St
2017-11-25Neb_Omaha
2017-11-25Old_Dominion
2017-11-25Pacific
2017-11-25Providence
2017-11-25S_Mississippi
2017-11-25Santa_Clara
2017-11-25South_Dakota
2017-11-25TN_Tech
2017-11-25TX_Christian
2017-11-25TX-Arlington
2017-11-25U_Penn
2017-11-25Valparaiso
2017-11-25W_Carolina
2017-11-25Wright_State
2017-11-26Arkansas
2017-11-26Austin_Peay
2017-11-26Colorado
2017-11-26DePaul
2017-11-26Duke
2017-11-26E_Michigan
2017-11-26Fordham
2017-11-26Fresno_St
2017-11-26Gard-Webb
2017-11-26Georgia_St
2017-11-26Gonzaga
2017-11-26Harvard
2017-11-26Michigan_St
2017-11-26Miss_State
2017-11-26N_Colorado
2017-11-26Navy
2017-11-26Nebraska
2017-11-26Ohio_State
2017-11-26Oklahoma
2017-11-26Oregon_St
2017-11-26Pacific
2017-11-26San_Diego_St
2017-11-26South_Dakota
2017-11-26St_Johns
2017-11-26St_Josephs
2017-11-26St_Marys
2017-11-26Stanford
2017-11-26Temple
2017-11-26UCLA
2017-11-26USC
2017-11-26W_Virginia
2017-11-26Washington
2017-11-26Wright_State
2017-11-27Duquesne
2017-11-27Oakland
2017-11-27Syracuse
2017-11-27Yale
2017-11-28Akron
2017-11-28Boise_State
2017-11-28California
2017-11-28Davidson
2017-11-28Florida_St
2017-11-28IPFW
2017-11-28IUPUI
2017-11-28Mississippi
2017-11-28Missouri_St
2017-11-28Northwestern
2017-11-28Ohio
2017-11-28Purdue
2017-11-28Saint_Louis
2017-11-28San_Fransco
2017-11-28Tulsa
2017-11-28VA_Tech
2017-11-28Valparaiso
2017-11-28VCU
2017-11-28Wake_Forest
2017-11-28Xavier
2017-11-29Alabama
2017-11-29Auburn
2017-11-29Bowling_Grn
2017-11-29Buffalo
2017-11-29Cleveland_St
2017-11-29Coastal_Car
2017-11-29Connecticut
2017-11-29Drake
2017-11-29Duke
2017-11-29E_Tenn_St
2017-11-29Geo_Mason
2017-11-29Indiana_St
2017-11-29LSU
2017-11-29Minnesota
2017-11-29N_Carolina
2017-11-29N_Iowa
2017-11-29Nebraska
2017-11-29Nevada
2017-11-29New_Mexico
2017-11-29Ohio_State
2017-11-29Penn_State
2017-11-29Pepperdine
2017-11-29Providence
2017-11-29S_Alabama
2017-11-29S_Illinois
2017-11-29St_Bonavent
2017-11-29Stanford
2017-11-29Tennessee
2017-11-29Troy
2017-11-29TX_Christian
2017-11-29U_Mass
2017-11-29UC_Davis
2017-11-29W_Kentucky
2017-11-29WI-Milwkee
2017-11-29Wm_&_Mary
2017-11-29Wyoming
2017-11-30Elon
2017-11-30Fresno_St
2017-11-30Harvard
2017-11-30Michigan_St
2017-11-30Miss_State
2017-11-30Missouri
2017-11-30NC-Wilmgton
2017-11-30Pacific
2017-11-30San_Diego_St
2017-11-30Santa_Clara
2017-11-30Seton_Hall
2017-11-30Temple
2017-11-30UAB
2017-12-01Bradley
2017-12-01Citadel
2017-12-01Gonzaga
2017-12-01Holy_Cross
2017-12-01La_Salle
2017-12-01N_Carolina
2017-12-01Northwestern
2017-12-01Oregon
2017-12-01Pittsburgh
2017-12-01Purdue
2017-12-02App_State
2017-12-02AR_Lit_Rock
2017-12-02Arizona
2017-12-02Arkansas
2017-12-02Ball_State
2017-12-02Buffalo
2017-12-02Butler
2017-12-02BYU
2017-12-02Cal_Poly
2017-12-02Canisius
2017-12-02Chattanooga
2017-12-02Colorado
2017-12-02Connecticut
2017-12-02Denver
2017-12-02Elon
2017-12-02Fresno_St
2017-12-02Furman
2017-12-02Illinois_St
2017-12-02James_Mad
2017-12-02Kansas
2017-12-02Kent_State
2017-12-02La_Salle
2017-12-02Loyola-Chi
2017-12-02Marquette
2017-12-02Marshall
2017-12-02Memphis
2017-12-02Miami_(FL)
2017-12-02Michigan
2017-12-02Nevada
2017-12-02New_Mexico
2017-12-02Northeastrn
2017-12-02Oregon_St
2017-12-02Penn_State
2017-12-02Rhode_Island
2017-12-02Rider
2017-12-02S_Alabama
2017-12-02S_Carolina
2017-12-02S_Dakota_St
2017-12-02S_Illinois
2017-12-02S_Methodist
2017-12-02St_Marys
2017-12-02Towson
2017-12-02TX_Christian
2017-12-02UCSB
2017-12-02Utah
2017-12-02VA_Tech
2017-12-02VCU
2017-12-02Villanova
2017-12-02W_Illinois
2017-12-02W_Kentucky
2017-12-02W_Michigan
2017-12-02Wake_Forest
2017-12-02Wash_State
2017-12-02WI-Milwkee
2017-12-02Wichita_St
2017-12-02Wisconsin
2017-12-02Wyoming
2017-12-02Xavier
2017-12-03Alabama
2017-12-03Auburn
2017-12-03IPFW
2017-12-03Jksnville_St
2017-12-03Louisville
2017-12-03Maryland
2017-12-03Minnesota
2017-12-03Miss_State
2017-12-03Montana
2017-12-03Purdue
2017-12-03San_Diego_St
2017-12-03Stanford
2017-12-03Temple
2017-12-03Tennessee
2017-12-03Vanderbilt
2017-12-03Washington
2017-12-04App_State
2017-12-04Columbia
2017-12-04Florida
2017-12-04Indiana
2017-12-04Missouri_St
2017-12-04Ohio_State
2017-12-04Penn_State
2017-12-05Arkansas_St
2017-12-05Bowling_Grn
2017-12-05Butler
2017-12-05Central_Mich
2017-12-05Denver
2017-12-05Duke
2017-12-05Georgia
2017-12-05James_Mad
2017-12-05Marquette
2017-12-05Marshall
2017-12-05Memphis
2017-12-05Michigan_St
2017-12-05Minnesota
2017-12-05Oregon_St
2017-12-05Pepperdine
2017-12-05Syracuse
2017-12-05Texas
2017-12-05Texas_A&M
2017-12-05Texas_Tech
2017-12-05Troy
2017-12-05TX_Christian
2017-12-05UCSB
2017-12-05Villanova
2017-12-05W_Virginia
2017-12-05Wake_Forest
2017-12-06Alabama
2017-12-06Buffalo
2017-12-06BYU
2017-12-06Colorado
2017-12-06CS_Fullerton
2017-12-06Dayton
2017-12-06E_Illinois
2017-12-06GA_Tech
2017-12-06Geo_Mason
2017-12-06Geo_Wshgtn
2017-12-06Harvard
2017-12-06Houston
2017-12-06Idaho
2017-12-06Idaho_State
2017-12-06Indiana_St
2017-12-06IPFW
2017-12-06IUPUI
2017-12-06Lg_Beach_St
2017-12-06Loyola_Mymt
2017-12-06Monmouth
2017-12-06N_Kentucky
2017-12-06Oakland
2017-12-06Old_Dominion
2017-12-06S_Carolina
2017-12-06Saint_Louis
2017-12-06South_Dakota
2017-12-06St_Bonavent
2017-12-06Temple
2017-12-06Toledo
2017-12-06UC_Davis
2017-12-06Utah_State
2017-12-06Vanderbilt
2017-12-06W_Michigan
2017-12-07Iowa_State
2017-12-07La_Salle
2017-12-07Maryland
2017-12-07N_Iowa
2017-12-07NC-Grnsboro
2017-12-07San_Fransco
2017-12-08Air_Force
2017-12-08Arizona_St
2017-12-08Jksnville_St
2017-12-08Oklahoma
2017-12-08TX_Christian
2017-12-09Akron
2017-12-09Arizona
2017-12-09Arkansas
2017-12-09Auburn
2017-12-09Ball_State
2017-12-09BYU
2017-12-09Central_Mich
2017-12-09Cincinnati
2017-12-09Creighton
2017-12-09Dayton
2017-12-09DePaul
2017-12-09Drake
2017-12-09Duke
2017-12-09Evansville
2017-12-09Fresno_St
2017-12-09Georgia_St
2017-12-09Houston
2017-12-09IPFW
2017-12-09Jksnville_St
2017-12-09Kansas_St
2017-12-09Kentucky
2017-12-09Lg_Beach_St
2017-12-09Louisville
2017-12-09Loyola_Mymt
2017-12-09Michigan
2017-12-09Middle_Tenn
2017-12-09Montana_St
2017-12-09Murray_St
2017-12-09North_Dakota
2017-12-09Notre_Dame
2017-12-09Old_Dominion
2017-12-09Penn_State
2017-12-09Portland
2017-12-09Providence
2017-12-09Richmond
2017-12-09Rider
2017-12-09S_Carolina
2017-12-09S_Illinois
2017-12-09Santa_Clara
2017-12-09Seton_Hall
2017-12-09St_Bonavent
2017-12-09Temple
2017-12-09Toledo
2017-12-09UNLV
2017-12-09Utah
2017-12-09W_Michigan
2017-12-09W_Virginia
2017-12-09Wash_State
2017-12-09WI-Milwkee
2017-12-09Wichita_St
2017-12-09Wisconsin
2017-12-09Wright_State
2017-12-09Wyoming
2017-12-10Chattanooga
2017-12-10Florida_St
2017-12-10Gonzaga
2017-12-10Kansas
2017-12-10LSU
2017-12-10Missouri_St
2017-12-10N_Kentucky
2017-12-10Richmond
2017-12-10SIU_Edward
2017-12-10South_Dakota
2017-12-10Troy
2017-12-10W_Kentucky
2017-12-11S_Florida
2017-12-12Albany
2017-12-12Boston_Col
2017-12-12Cincinnati
2017-12-12Colorado
2017-12-12GA_Southern
2017-12-12Indiana_St
2017-12-12Iona
2017-12-12LA_Tech
2017-12-12Murray_St
2017-12-12Oregon_St
2017-12-12Princeton
2017-12-12Rutgers
2017-12-12S_Dakota_St
2017-12-12Texas
2017-12-12Wyoming
2017-12-13Belmont
2017-12-13Bradley
2017-12-13Houston
2017-12-13N_Colorado
2017-12-13NC-Grnsboro
2017-12-13Neb_Omaha
2017-12-13Oregon
2017-12-13Villanova
2017-12-13Wisconsin
2017-12-14Northwestern
2017-12-14South_Dakota
2017-12-15Colorado
2017-12-15IL-Chicago
2017-12-15San_Fransco
2017-12-15Stanford
2017-12-16Arizona
2017-12-16Auburn
2017-12-16BYU
2017-12-16California
2017-12-16Central_Mich
2017-12-16Cincinnati
2017-12-16Dayton
2017-12-16E_Illinois
2017-12-16E_Michigan
2017-12-16Evansville
2017-12-16Fla_Atlantic
2017-12-16Florida
2017-12-16Florida_Intl
2017-12-16Florida_St
2017-12-16Fresno_St
2017-12-16Georgia
2017-12-16Iowa
2017-12-16Iowa_State
2017-12-16Kansas
2017-12-16Kentucky
2017-12-16Louisville
2017-12-16Loyola-Chi
2017-12-16Marshall
2017-12-16Miami_(FL)
2017-12-16Mississippi
2017-12-16Murray_St
2017-12-16NC_State
2017-12-16Northwestern
2017-12-16Notre_Dame
2017-12-16Oregon_St
2017-12-16Princeton
2017-12-16Purdue
2017-12-16Rhode_Island
2017-12-16San_Diego
2017-12-16Seton_Hall
2017-12-16Syracuse
2017-12-16Texas
2017-12-16Toledo
2017-12-16Tulsa
2017-12-16UNLV
2017-12-16Virginia
2017-12-16W_Kentucky
2017-12-16Wash_State
2017-12-16Wichita_St
2017-12-17Arizona_St
2017-12-17Colorado_St
2017-12-17E_Washingtn
2017-12-17Furman
2017-12-17La_Salle
2017-12-17Montana
2017-12-17N_Carolina
2017-12-17Old_Dominion
2017-12-17Penn_State
2017-12-17South_Dakota
2017-12-17St_Johns
2017-12-17Stanford
2017-12-17TN_Tech
2017-12-17USC
2017-12-17Washington
2017-12-18Creighton
2017-12-18Drexel
2017-12-18E_Carolina
2017-12-18Idaho_State
2017-12-18Indiana
2017-12-18Montana_St
2017-12-18Northeastrn
2017-12-18S_Florida
2017-12-18S_Methodist
2017-12-18Valparaiso
2017-12-18W_Michigan
2017-12-18Wake_Forest
2017-12-19Alabama
2017-12-19Auburn
2017-12-19Austin_Peay
2017-12-19Canisius
2017-12-19Clemson
2017-12-19E_Illinois
2017-12-19E_Tenn_St
2017-12-19Georgia
2017-12-19Illinois_St
2017-12-19Missouri_St
2017-12-19Montana
2017-12-19New_Mexico
2017-12-19Niagara
2017-12-19Oklahoma_St
2017-12-19S_Dakota_St
2017-12-19Sac_State
2017-12-19St_Marys
2017-12-19Syracuse
2017-12-19Texas_A&M
2017-12-19UCLA
2017-12-19USC
2017-12-19W_Kentucky
2017-12-19Weber_State
2017-12-19Wyoming
2017-12-20Bradley
2017-12-20Georgetown
2017-12-20Hofstra
2017-12-20Houston
2017-12-20Kansas_St
2017-12-20Memphis
2017-12-20Nebraska
2017-12-20Oakland
2017-12-20St_Bonavent
2017-12-20St_Johns
2017-12-20Tennessee
2017-12-20U_Mass
2017-12-20Valparaiso
2017-12-21California
2017-12-21DePaul
2017-12-21Gonzaga
2017-12-21Idaho
2017-12-21Indiana
2017-12-21Jksnville_St
2017-12-21Kansas
2017-12-21Liberty
2017-12-21Montana_St
2017-12-21N_Dakota_St
2017-12-21N_Illinois
2017-12-21Oregon_St
2017-12-21Portland
2017-12-21Rhode_Island
2017-12-21S_Florida
2017-12-21Santa_Clara
2017-12-21Texas_A&M
2017-12-21Tulane
2017-12-21TX_El_Paso
2017-12-21TX-Arlington
2017-12-21WI-Grn_Bay
2017-12-22Alabama
2017-12-22Brown
2017-12-22Central_Mich
2017-12-22Clemson
2017-12-22Col_Charlestn
2017-12-22E_Tenn_St
2017-12-22GA_Tech
2017-12-22Georgia
2017-12-22Indiana_St
2017-12-22Iowa
2017-12-22LA_Tech
2017-12-22Loyola_Mymt
2017-12-22Marshall
2017-12-22Miami_(FL)
2017-12-22Middle_Tenn
2017-12-22Mississippi
2017-12-22Missouri_St
2017-12-22Murray_St
2017-12-22N_Mex_State
2017-12-22NC-Wilmgton
2017-12-22Nevada
2017-12-22Oakland
2017-12-22Oklahoma
2017-12-22Radford
2017-12-22Saint_Louis
2017-12-22San_Fransco
2017-12-22Syracuse
2017-12-22Texas_State
2017-12-22Towson
2017-12-22TX_El_Paso
2017-12-22UC_Davis
2017-12-22UNLV
2017-12-22USC
2017-12-22W_Kentucky
2017-12-22Washington
2017-12-22WI-Milwkee
2017-12-22Xavier
2017-12-22Yale
2017-12-25Davidson
2017-12-25Miami_(FL)
2017-12-25Princeton
2017-12-25USC
2017-12-27Boise_State
2017-12-27Butler
2017-12-27Nevada
2017-12-27New_Mexico
2017-12-27Rhode_Island
2017-12-27S_Methodist
2017-12-27San_Diego_St
2017-12-27Syracuse
2017-12-27Utah_State
2017-12-27Villanova
2017-12-27Xavier
2017-12-28Austin_Peay
2017-12-28Belmont
2017-12-28Bradley
2017-12-28Delaware
2017-12-28Fairfield
2017-12-28Houston
2017-12-28Jksnville_St
2017-12-28LSU
2017-12-28Marshall
2017-12-28Monmouth
2017-12-28Montana
2017-12-28Murray_St
2017-12-28N_Iowa
2017-12-28N_Kentucky
2017-12-28N_Mex_State
2017-12-28Oakland
2017-12-28S_Utah
2017-12-28San_Diego
2017-12-28Santa_Clara
2017-12-28Seton_Hall
2017-12-28St_Johns
2017-12-28Temple
2017-12-28TN_State
2017-12-28TN_Tech
2017-12-28Tulsa
2017-12-28TX_El_Paso
2017-12-28TX-San_Ant
2017-12-28Valparaiso
2017-12-28W_Kentucky
2017-12-28WI-Grn_Bay
2017-12-28Wright_State
2017-12-29App_State
2017-12-29Arkansas_St
2017-12-29Canisius
2017-12-29GA_Southern
2017-12-29Georgia_St
2017-12-29Idaho
2017-12-29Iona
2017-12-29Kansas
2017-12-29Kansas_St
2017-12-29Kentucky
2017-12-29LA_Lafayette
2017-12-29N_Colorado
2017-12-29Oregon
2017-12-29Oregon_St
2017-12-29Siena
2017-12-29Texas_Tech
2017-12-29TX-Arlington
2017-12-29U_Penn
2017-12-29UCLA
2017-12-29USC
2017-12-29W_Virginia
2017-12-30Alabama
2017-12-30Arizona
2017-12-30Arkansas
2017-12-30Austin_Peay
2017-12-30Belmont
2017-12-30Clemson
2017-12-30Col_Charlestn
2017-12-30Colorado_St
2017-12-30Davidson
2017-12-30Dayton
2017-12-30Duke
2017-12-30Elon
2017-12-30Florida
2017-12-30Florida_Intl
2017-12-30Furman
2017-12-30Geo_Wshgtn
2017-12-30Houston
2017-12-30Jksnville_St
2017-12-30La_Salle
2017-12-30Loyola-Chi
2017-12-30Manhattan
2017-12-30Marquette
2017-12-30Marshall
2017-12-30Miami_(FL)
2017-12-30Minnesota
2017-12-30Montana
2017-12-30Montana_St
2017-12-30N_Carolina
2017-12-30N_Kentucky
2017-12-30NC-Grnsboro
2017-12-30NC-Wilmgton
2017-12-30Nevada
2017-12-30Northeastrn
2017-12-30Notre_Dame
2017-12-30Oakland
2017-12-30Oral_Roberts
2017-12-30Pacific
2017-12-30Portland_St
2017-12-30Samford
2017-12-30San_Diego
2017-12-30San_Diego_St
2017-12-30San_Fransco
2017-12-30South_Dakota
2017-12-30St_Bonavent
2017-12-30St_Marys
2017-12-30Stanford
2017-12-30TN_Tech
2017-12-30TX_Christian
2017-12-30TX_El_Paso
2017-12-30TX-San_Ant
2017-12-30UAB
2017-12-30UNLV
2017-12-30VCU
2017-12-30Villanova
2017-12-30W_Carolina
2017-12-30Weber_State
2017-12-30WI-Milwkee
2017-12-30Wichita_St
2017-12-30Wm_&_Mary
2017-12-30Wright_State
2017-12-30Xavier
2017-12-31Central_FL
2017-12-31Coastal_Car
2017-12-31Creighton
2017-12-31GA_Southern
2017-12-31Illinois_St
2017-12-31Iona
2017-12-31Kentucky
2017-12-31LA_Lafayette
2017-12-31LA_Monroe
2017-12-31Mercer
2017-12-31Mississippi
2017-12-31Monmouth
2017-12-31N_Colorado
2017-12-31N_Iowa
2017-12-31North_Dakota
2017-12-31Oregon
2017-12-31Rider
2017-12-31S_Illinois
2017-12-31Seton_Hall
2017-12-31Syracuse
2017-12-31TN_State
2017-12-31Troy
2017-12-31Tulane
2017-12-31TX-Arlington
2017-12-31UCLA
2017-12-31USC
2017-12-31Utah
2017-12-31Valparaiso
2018-01-01Cleveland_St
2018-01-01Siena
2018-01-01Texas
2018-01-01TX_Southern
2018-01-01W_Virginia
2018-01-02Arkansas
2018-01-02Ball_State
2018-01-02Bowling_Grn
2018-01-02Buffalo
2018-01-02Central_Mich
2018-01-02Col_Charlestn
2018-01-02DePaul
2018-01-02James_Mad
2018-01-02Kansas
2018-01-02Manhattan
2018-01-02Maryland
2018-01-02Michigan
2018-01-02N_Illinois
2018-01-02NC-Wilmgton
2018-01-02Northeastrn
2018-01-02Northwestern
2018-01-02San_Diego_St
2018-01-02Tennessee
2018-01-02Texas_A&M
2018-01-02Towson
2018-01-02TX_Christian
2018-01-02Vanderbilt
2018-01-02W_Michigan
2018-01-02WI-Grn_Bay
2018-01-02Wisconsin
2018-01-02Xavier
2018-01-03Boise_State
2018-01-03Bradley
2018-01-03Central_FL
