,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.9884164708198384,1104.0,40.0,85.0,-109.07927349072536,0.7163678908085865
1,0.9412793829930035,1614.0,109.0,96.0,-109.262485896161,0.5367503460320482
2,0.7598620821866277,1249.0,54.0,184.0,-110.02566601049952,0.40181605520923647
3,0.7625080745478818,1742.0,36.0,58.0,-108.89698490543908,0.6889085616563242
4,0.6931344649669277,1938.0,138.0,113.0,-109.28037241542765,0.7228302194195861
5,0.7714137438459708,1720.0,62.0,50.0,-108.87288217720338,0.6074636522275495
6,1.0,1000.0,1.0,10.0,-109.01105756671423,1.0
7,0.6330206687930015,1441.0,58.0,192.0,-109.55931946601956,0.9118516589333083
8,0.7050947902849728,1465.0,25.0,19.0,-108.8112406799135,0.8807526722450747
9,0.8465377374355786,1191.0,29.0,44.0,-108.77234690217335,0.685973152895675
10,0.6180268954803227,1223.0,198.0,123.0,-109.33279342172216,0.8093757536850683
11,0.6628711987786366,1992.0,193.0,172.0,-109.49862551385661,0.7368283726958162
12,0.8426943324045246,1370.0,53.0,97.0,-109.08041385237755,0.9071565146967973
13,0.7623280416937758,1524.0,10.0,143.0,-109.32301845868349,0.9667077414450164
14,0.6822275034747268,1742.0,74.0,196.0,-110.18340165422951,0.4153479280322627
15,0.775353702349983,1063.0,188.0,160.0,-109.47990930876828,0.6730172521441347
16,0.9823044129290455,1863.0,98.0,192.0,-110.07982640813836,0.4394357172771862
17,0.8281266398453293,1362.0,157.0,175.0,-109.62399322865365,0.5480895637111347
18,0.619156750959064,1827.0,103.0,187.0,-109.71350363096003,0.4971626318276063
19,0.7595710736113349,1616.0,61.0,10.0,-108.97675232042123,0.7055424705205164
20,0.8985188996944817,1045.0,20.0,195.0,-109.67083240405948,0.7663765748807599
21,0.6814570155809958,1463.0,89.0,175.0,-109.72220045555348,0.6483953279679213
22,0.9830954603718596,1010.0,22.0,122.0,-109.32964370464774,0.8224264356445732
23,0.8159197458355518,1019.0,175.0,39.0,-108.86177584393108,0.4961948299215073
24,0.88095217881405,1855.0,141.0,194.0,-109.90086138783461,0.696065723051494
25,1.0,1000.0,200.0,10.0,-109.03701478103228,1.0
26,0.6,1040.0,135.0,24.0,-108.88392958831953,0.4
27,0.6580601306243969,1855.0,165.0,154.0,-109.52180961007768,0.9061979670074016
28,0.8841482513022059,1326.0,64.0,102.0,-109.22921754895575,0.5776527376776777
29,0.7761475369014403,1855.0,170.0,44.0,-108.84823267694892,0.5174250891822245
30,0.8679898577889499,1648.0,26.0,157.0,-109.47816148969537,0.8021870203172514
31,0.8780885476659007,1312.0,104.0,148.0,-109.66251979030321,0.6146624248470727
32,0.6848567268312988,1551.0,33.0,63.0,-108.87512782250353,0.8479455866118992
33,0.6411087663948409,1208.0,42.0,191.0,-109.60801455848448,0.725795229096661
34,0.9103212339712863,1143.0,104.0,12.0,-108.9595024632569,0.9359919004687252
35,0.6157920396609905,1398.0,170.0,147.0,-109.36143565655584,0.9981132053312572
36,0.9129132882118203,1357.0,81.0,173.0,-109.78995934365473,0.5647856639856647
37,0.6675540653615752,1174.0,173.0,70.0,-108.98580702710663,0.9446072067634693
38,0.6026987994940414,1828.0,37.0,159.0,-109.35175758104427,0.6990788706966498
39,0.6628947122581903,1648.0,89.0,79.0,-108.99152414201929,0.8400339834743946
40,0.7548261541427901,1381.0,74.0,152.0,-109.48413386505533,0.7572520346073222
41,0.6359301185857573,1643.0,57.0,183.0,-109.77126095974472,0.6238100767455615
42,0.8384030409935799,1781.0,26.0,60.0,-108.92065724337404,0.8636972259222622
43,0.7145507565371708,1112.0,65.0,21.0,-108.7882184106546,0.7013832444444197
44,0.9578888412748694,1959.0,140.0,123.0,-109.5415610555608,0.5650818040522851
45,0.9036592729622339,1100.0,72.0,148.0,-109.41864063096625,0.8938781824968779
46,0.6,1000.0,200.0,10.0,-109.0795917124098,0.4
47,0.6731252698631381,1186.0,185.0,128.0,-109.19381702881954,0.42758878353143115
48,0.9913126278749634,1360.0,153.0,43.0,-108.8670134344517,0.4715251254987587
49,0.9712352699960135,1581.0,146.0,35.0,-108.74834574731535,0.8604552643527301
50,0.6770857577671101,1064.0,104.0,56.0,-108.93513153162709,0.68296898027896
51,0.8026186326797522,1605.0,148.0,45.0,-108.81684238365372,0.8587048656767977
52,0.6423299854126678,1674.0,47.0,96.0,-109.29206679626478,0.46036091250587097
53,0.6106251678269131,1496.0,23.0,123.0,-109.25384008263991,0.7712285304295348
54,0.8256902698213493,1644.0,78.0,144.0,-109.47277552675287,0.6599924444578695
55,0.6995190089024034,1510.0,95.0,175.0,-109.59434589492439,0.8435192014815689
56,0.6629478193458809,1235.0,161.0,35.0,-108.80979283457927,0.9543735302961857
57,0.8626770434851714,1985.0,34.0,47.0,-108.8829655463388,0.5309742477319837
58,0.9273490373194188,1315.0,188.0,12.0,-108.88673207377163,0.5346823400204979
59,0.6028421430122212,1664.0,48.0,46.0,-108.90011725054785,0.4568138187055396
