,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.7691515087737134,1929.0,33.0,53.0,0.2544855843173349,0.8192713247291201
1,0.6642605571285698,1598.0,58.0,191.0,0.24691058519304487,0.48781546399099995
2,0.6232929384141717,1158.0,23.0,71.0,0.25306883417550624,0.971235191699595
3,0.7317475511125224,1978.0,145.0,129.0,0.2509012327123788,0.8009036201338979
4,0.7941318095348437,1019.0,87.0,52.0,0.25454712973351384,0.7458234058931555
5,0.7958880915196813,1003.0,189.0,111.0,0.2512072066966778,0.8510843291484076
6,0.9699479920051552,1062.0,174.0,10.0,0.2547113967675655,0.4239828984527818
7,0.9844585105205884,1055.0,38.0,33.0,0.25556288854152914,0.8642522943370626
8,0.6289663572385583,1235.0,13.0,12.0,0.2532709349740353,0.8605745631748447
9,0.965580798085196,1031.0,7.0,40.0,0.2559472884713377,0.5373345316167878
10,0.920776541168428,1022.0,36.0,25.0,0.25570713897935027,0.9974308070806074
11,0.7583611985002101,1015.0,139.0,27.0,0.253971324543125,0.41628092885515916
12,0.7210142263330825,1118.0,8.0,15.0,0.2549508423642425,0.7700320489240586
13,0.824328638000883,1019.0,190.0,16.0,0.2543501368843665,0.4845553427273676
14,0.9206860962003683,1998.0,20.0,11.0,0.25574156602368286,0.40520407513837
15,0.6742956996232744,1004.0,50.0,10.0,0.25227887028927604,0.9536465891270341
16,0.6746931194110931,1980.0,187.0,44.0,0.2533237883280809,0.8739016879313066
17,0.7741461653990236,1927.0,1.0,50.0,0.2540340960624955,0.6711811720052879
18,0.8972610609016616,1976.0,107.0,13.0,0.25509687892492355,0.8067600816963703
19,0.7991659794998373,1958.0,109.0,13.0,0.2546802330222926,0.7062238839807172
20,0.9185040431374434,1509.0,160.0,195.0,0.2483385613640216,0.9974152498997118
21,0.9794444249861751,1150.0,18.0,120.0,0.2528596524387927,0.5707075452648847
22,0.7807112813828537,1784.0,98.0,106.0,0.2521339365369935,0.6886737528988984
23,0.7647196059624357,1058.0,100.0,34.0,0.2546438895341779,0.7034499224155304
24,0.8195571512146382,1384.0,181.0,93.0,0.2524237366230082,0.7674636418491576
25,0.8781213713269451,1001.0,4.0,56.0,0.25374090084799744,0.4959641531404799
26,0.9103469390888619,1006.0,181.0,129.0,0.2511478328503509,0.6866237043213766
27,0.7717479768357924,1980.0,57.0,39.0,0.2541156459793958,0.9461519574000712
28,0.8769936300979426,1972.0,13.0,197.0,0.24996212800132808,0.7367009754097693
29,0.8375011082196488,1042.0,9.0,24.0,0.25538023903822066,0.5592000640847121
30,0.7415769402530215,1970.0,158.0,22.0,0.25484955524703273,0.6286169668165585
31,0.6432243668061705,1948.0,184.0,13.0,0.25283401951919027,0.925963547506986
32,0.8929474718376991,1236.0,10.0,32.0,0.2554325074150103,0.7737278424713296
33,0.8841719314683714,1184.0,11.0,15.0,0.25511677056452814,0.8883283570192677
34,0.6246136807978974,1001.0,196.0,27.0,0.2537341620416382,0.772386720133095
35,0.6723579342089843,1093.0,5.0,23.0,0.2544783667908785,0.6613523621604614
36,0.996673027913207,1972.0,28.0,25.0,0.25623970683737723,0.9945486777913848
37,0.6836117119161845,1991.0,3.0,45.0,0.25375424348534353,0.9347427268389199
38,0.9612672414486472,1859.0,9.0,18.0,0.25647878383484285,0.5964257972286932
39,0.6024131339525106,1758.0,1.0,15.0,0.25345801428292736,0.9394060679005954
40,0.682451672046551,1966.0,191.0,112.0,0.25063541461321703,0.7404681123279507
41,0.8353691487230008,1687.0,115.0,28.0,0.2552284837759272,0.6711851390301415
42,0.6462856694319494,1178.0,102.0,194.0,0.2477494065645812,0.7091206135872845
43,0.9393238426829912,1203.0,1.0,175.0,0.24976407553226632,0.7826514057607777
44,0.7295538022457514,1017.0,190.0,11.0,0.25333820349214814,0.4346267745053506
45,0.649065633187807,1948.0,120.0,11.0,0.25300629630566257,0.5143806045536057
46,0.7856319739480724,1911.0,49.0,22.0,0.25504243439047636,0.5289542869859203
47,0.959715923322098,1941.0,47.0,15.0,0.2558429327395494,0.8011635484183808
48,0.8914380254440181,1928.0,27.0,15.0,0.25545154276675297,0.9487234443154782
49,0.8208916614716592,1011.0,6.0,18.0,0.25550577517714756,0.46348011602140515
50,0.6493463839700188,1816.0,8.0,15.0,0.25368292908261414,0.9737615203563796
51,0.6796379038749181,1973.0,2.0,62.0,0.2536199067415728,0.6728844387056534
52,0.702479562659678,1050.0,10.0,16.0,0.25492668301650345,0.4501693785031063
53,0.8188624417202883,1961.0,88.0,13.0,0.25501827111229797,0.9154352870442283
54,0.998748415301373,1195.0,15.0,15.0,0.2558002592371536,0.8922594345714125
55,0.7487000423754611,1924.0,23.0,10.0,0.25406997615136323,0.4336778426874462
56,0.7915125869004296,1015.0,55.0,10.0,0.25403200039453006,0.5519627477951005
57,0.6822160363306806,1306.0,191.0,21.0,0.2534333600334907,0.9067092135511681
58,0.8947292898018698,1218.0,9.0,11.0,0.25445413747882245,0.9738514643200747
59,0.7141007521135967,1906.0,187.0,19.0,0.2537604628242792,0.420079597832755
